Date,Open,High,Low,Close,Adj Close,Volume
2023-09-27,99.9000015258789,101.19999694824219,98.5,100.0999984741211,100.0999984741211,34894254
2023-09-28,100.3499984741211,100.5999984741211,99.30000305175781,99.94999694824219,99.94999694824219,25885383
2023-09-29,100.05000305175781,102.75,99.5999984741211,101.5,101.5,49524816
2023-10-03,101.0,105.9000015258789,100.0,105.30000305175781,105.30000305175781,82983688
2023-10-04,104.4000015258789,104.4000015258789,100.3499984741211,100.75,100.75,68727969
2023-10-05,102.5999984741211,107.69999694824219,102.3499984741211,105.4000015258789,105.4000015258789,140096809
2023-10-06,106.4000015258789,107.19999694824219,104.0,104.44999694824219,104.44999694824219,65041435
2023-10-09,103.80000305175781,105.25,101.0,103.9000015258789,103.9000015258789,53811658
2023-10-10,104.9000015258789,107.94999694824219,104.6500015258789,106.05000305175781,106.05000305175781,67712329
2023-10-11,106.80000305175781,109.80000305175781,106.55000305175781,109.0,109.0,93838782
2023-10-12,110.19999694824219,113.25,109.5,109.8499984741211,109.8499984741211,117710894
2023-10-13,109.8499984741211,111.80000305175781,109.0999984741211,111.0,111.0,55786063
2023-10-16,111.9000015258789,112.75,110.8499984741211,111.5,111.5,47455521
2023-10-17,112.5,114.19999694824219,111.5,113.8499984741211,113.8499984741211,55351894
2023-10-18,114.5,115.0999984741211,109.5,113.19999694824219,113.19999694824219,100553806
2023-10-19,112.0,113.1500015258789,110.6500015258789,111.6500015258789,111.6500015258789,43517012
2023-10-20,114.0,114.5,112.1500015258789,113.3499984741211,113.3499984741211,64427436
2023-10-23,113.80000305175781,113.9000015258789,106.80000305175781,108.9000015258789,108.9000015258789,70944550
2023-10-25,105.6500015258789,109.5,105.55000305175781,108.25,108.25,59685089
2023-10-26,107.5,108.0,101.25,106.44999694824219,106.44999694824219,108605538
2023-10-27,107.3499984741211,109.25,105.05000305175781,105.6500015258789,105.6500015258789,43738547
2023-10-30,106.19999694824219,108.5999984741211,105.69999694824219,107.69999694824219,107.69999694824219,48282252
2023-10-31,107.8499984741211,108.1500015258789,104.25,105.0999984741211,105.0999984741211,49382539
2023-11-01,105.5999984741211,107.1500015258789,103.25,103.69999694824219,103.69999694824219,47911258
2023-11-02,105.0,108.0,104.9000015258789,107.55000305175781,107.55000305175781,47086204
2023-11-03,108.80000305175781,119.9000015258789,108.69999694824219,116.5,116.5,238833377
2023-11-06,119.5999984741211,123.9000015258789,118.25,123.30000305175781,123.30000305175781,186288904
2023-11-07,123.55000305175781,126.3499984741211,120.5,121.30000305175781,121.30000305175781,120886007
2023-11-08,122.0,125.69999694824219,121.30000305175781,125.1500015258789,125.1500015258789,75041688
2023-11-09,125.25,125.55000305175781,121.3499984741211,121.8499984741211,121.8499984741211,50307832
2023-11-10,122.0,123.30000305175781,120.69999694824219,121.30000305175781,121.30000305175781,43388163
2023-11-13,122.6500015258789,123.0999984741211,121.5,122.19999694824219,122.19999694824219,28348143
2023-11-15,123.30000305175781,125.19999694824219,119.75,120.25,120.25,60088818
2023-11-16,120.9000015258789,122.55000305175781,120.69999694824219,121.8499984741211,121.8499984741211,36895083
2023-11-17,122.0,125.0,121.5,122.19999694824219,122.19999694824219,43882213
2023-11-20,122.8499984741211,123.4000015258789,117.3499984741211,118.1500015258789,118.1500015258789,52784478
2023-11-21,118.55000305175781,119.0,116.05000305175781,116.5,116.5,45193553
2023-11-22,116.0,117.80000305175781,114.3499984741211,115.30000305175781,115.30000305175781,52799865
2023-11-23,113.5999984741211,115.75,112.5,112.94999694824219,112.94999694824219,56329090
2023-11-24,114.1500015258789,116.0,112.9000015258789,113.25,113.25,49980086
2023-11-28,114.9000015258789,116.9000015258789,113.5,113.80000305175781,113.80000305175781,61963724
2023-11-29,117.0,119.19999694824219,114.0,116.5999984741211,116.5999984741211,115274058
2023-11-30,118.80000305175781,120.69999694824219,116.1500015258789,118.55000305175781,118.55000305175781,225208168
2023-12-01,118.0,118.3499984741211,115.0999984741211,116.30000305175781,116.30000305175781,57261076
2023-12-04,118.75,119.0,116.25,117.4000015258789,117.4000015258789,66057180
2023-12-05,117.9000015258789,118.25,116.25,116.75,116.75,57483305
2023-12-06,117.1500015258789,119.69999694824219,116.5999984741211,118.9000015258789,118.9000015258789,48171753
2023-12-07,119.5999984741211,122.19999694824219,118.4000015258789,121.69999694824219,121.69999694824219,52483562
2023-12-08,123.0,123.9000015258789,119.30000305175781,119.94999694824219,119.94999694824219,44213196
2023-12-11,119.94999694824219,120.5,117.55000305175781,118.44999694824219,118.44999694824219,32372287
2023-12-12,119.0,119.30000305175781,114.1500015258789,116.75,116.75,40800538
2023-12-13,116.9000015258789,120.5,116.1500015258789,120.0,120.0,48092329
2023-12-14,121.0,124.94999694824219,120.5,124.1500015258789,124.1500015258789,74178495
2023-12-15,124.5,125.0,122.4000015258789,123.5999984741211,123.5999984741211,39542770
2023-12-18,123.4000015258789,129.1999969482422,121.55000305175781,128.5500030517578,128.5500030517578,89553155
2023-12-19,129.0,131.75,127.4000015258789,130.25,130.25,64117314
2023-12-20,130.35000610351562,131.0,123.1500015258789,124.75,124.75,49006056
2023-12-21,122.1500015258789,128.6999969482422,120.19999694824219,127.3499984741211,127.3499984741211,52326124
2023-12-22,130.5500030517578,131.0,125.30000305175781,128.5,128.5,63113800
